,date,round_nr,throw_nr,dart_nr,prefix,score,value
661,2021-05-31,1,23,2,S,5,5
662,2021-05-31,1,23,3,S,1,1
663,2021-05-31,1,24,1,T,3,9
664,2021-05-31,1,24,2,S,3,3
665,2021-05-31,1,24,3,T,19,57
666,2021-05-31,1,25,1,T,20,60
667,2021-05-31,1,25,2,S,1,1
668,2021-05-31,1,25,3,S,20,20
669,2021-05-31,1,26,1,S,5,5
670,2021-05-31,1,26,2,S,5,5
671,2021-05-31,1,26,3,T,20,60
672,2021-05-31,1,27,1,S,20,20
673,2021-05-31,1,27,2,S,20,20
674,2021-05-31,1,27,3,T,20,60
675,2021-05-31,1,28,1,T,19,57
676,2021-05-31,1,28,2,S,7,7
677,2021-05-31,1,28,3,S,19,19
678,2021-05-31,1,29,1,S,16,16
679,2021-05-31,1,29,2,T,3,9
680,2021-05-31,1,29,3,S,16,16
681,2021-05-31,1,30,1,T,5,15
682,2021-05-31,1,30,2,S,18,18
683,2021-05-31,1,30,3,D,20,40
684,2021-05-31,1,31,1,T,1,3
685,2021-05-31,1,31,2,T,20,60
686,2021-05-31,1,31,3,T,20,60
687,2021-05-31,1,32,1,S,1,1
688,2021-05-31,1,32,2,S,18,18
689,2021-05-31,1,32,3,S,20,20
690,2021-05-31,1,33,1,S,5,5
691,2021-05-31,1,33,2,S,20,20
692,2021-05-31,1,33,3,S,20,20
693,2021-05-31,2,1,1,S,5,5
694,2021-05-31,2,1,2,T,20,60
695,2021-05-31,2,1,3,S,20,20
696,2021-05-31,2,2,1,S,19,19
697,2021-05-31,2,2,2,S,19,19
698,2021-05-31,2,2,3,T,3,9
699,2021-05-31,2,3,1,T,3,9
700,2021-05-31,2,3,2,S,7,7
701,2021-05-31,2,3,3,S,19,19
702,2021-05-31,2,4,1,S,20,20
703,2021-05-31,2,4,2,S,20,20
704,2021-05-31,2,4,3,D,20,40
705,2021-05-31,2,5,1,S,18,18
706,2021-05-31,2,5,2,S,1,1
707,2021-05-31,2,5,3,T,20,60
708,2021-05-31,2,6,1,T,1,3
709,2021-05-31,2,6,2,S,20,20
710,2021-05-31,2,6,3,S,20,20
711,2021-05-31,2,7,1,T,3,9
712,2021-05-31,2,7,2,D,3,6
713,2021-05-31,2,7,3,T,19,57
714,2021-05-31,2,8,1,S,1,1
715,2021-05-31,2,8,2,T,1,3
716,2021-05-31,2,8,3,T,20,60
717,2021-05-31,2,9,1,S,20,20
718,2021-05-31,2,9,2,S,20,20
719,2021-05-31,2,9,3,D,1,2
720,2021-05-31,2,10,1,S,5,5
721,2021-05-31,2,10,2,S,1,1
722,2021-05-31,2,10,3,S,1,1
723,2021-05-31,2,11,1,S,20,20
724,2021-05-31,2,11,2,S,20,20
725,2021-05-31,2,11,3,D,1,2
726,2021-05-31,2,12,1,S,20,20
727,2021-05-31,2,12,2,S,18,18
728,2021-05-31,2,12,3,D,1,2
729,2021-05-31,2,13,1,S,1,1
730,2021-05-31,2,13,2,S,20,20
731,2021-05-31,2,13,3,S,1,1
732,2021-05-31,2,14,1,T,20,60
733,2021-05-31,2,14,2,S,18,18
734,2021-05-31,2,14,3,S,20,20
735,2021-05-31,2,15,1,S,20,20
736,2021-05-31,2,15,2,S,1,1
737,2021-05-31,2,15,3,D,20,40
738,2021-05-31,2,16,1,S,20,20
739,2021-05-31,2,16,2,D,5,10
740,2021-05-31,2,16,3,S,20,20
741,2021-05-31,2,17,1,T,20,60
742,2021-05-31,2,17,2,T,1,3
743,2021-05-31,2,17,3,S,20,20
744,2021-05-31,2,18,1,S,19,19
745,2021-05-31,2,18,2,S,19,19
746,2021-05-31,2,18,3,S,19,19
747,2021-05-31,2,19,1,T,20,60
748,2021-05-31,2,19,2,D,5,10
749,2021-05-31,2,19,3,S,20,20
750,2021-05-31,2,20,1,T,20,60
751,2021-05-31,2,20,2,T,20,60
752,2021-05-31,2,20,3,S,5,5
753,2021-05-31,2,21,1,T,20,60
754,2021-05-31,2,21,2,D,5,10
755,2021-05-31,2,21,3,S,20,20
756,2021-05-31,2,22,1,S,20,20
757,2021-05-31,2,22,2,S,5,5
758,2021-05-31,2,22,3,S,5,5
759,2021-05-31,2,23,1,S,20,20
760,2021-05-31,2,23,2,S,20,20
761,2021-05-31,2,23,3,D,20,40
762,2021-05-31,2,24,1,S,20,20
763,2021-05-31,2,24,2,T,20,60
764,2021-05-31,2,24,3,T,20,60
765,2021-05-31,2,25,1,S,18,18
766,2021-05-31,2,25,2,S,5,5
767,2021-05-31,2,25,3,S,20,20
768,2021-05-31,2,26,1,S,7,7
769,2021-05-31,2,26,2,D,19,38
770,2021-05-31,2,26,3,D,3,6
771,2021-05-31,2,27,1,S,20,20
772,2021-05-31,2,27,2,S,1,1
773,2021-05-31,2,27,3,S,20,20
774,2021-05-31,2,28,1,S,3,3
775,2021-05-31,2,28,2,S,3,3
776,2021-05-31,2,28,3,S,19,19
777,2021-05-31,2,29,1,S,19,19
778,2021-05-31,2,29,2,S,19,19
779,2021-05-31,2,29,3,S,19,19
780,2021-05-31,2,30,1,S,20,20
781,2021-05-31,2,30,2,S,5,5
782,2021-05-31,2,30,3,S,20,20
783,2021-05-31,2,31,1,S,1,1
784,2021-05-31,2,31,2,T,20,60
785,2021-05-31,2,31,3,S,5,5
786,2021-05-31,2,32,1,S,1,1
787,2021-05-31,2,32,2,D,5,10
788,2021-05-31,2,32,3,S,18,18
789,2021-05-31,2,33,1,S,5,5
790,2021-05-31,2,33,2,S,5,5
791,2021-05-31,2,33,3,S,20,20
792,2021-06-05,1,1,1,D,5,10
793,2021-06-05,1,1,2,S,5,5
794,2021-06-05,1,1,3,T,1,3
795,2021-06-05,1,2,1,D,3,6
796,2021-06-05,1,2,2,S,3,3
797,2021-06-05,1,2,3,S,19,19
798,2021-06-05,1,3,1,S,19,19
799,2021-06-05,1,3,2,D,7,14
800,2021-06-05,1,3,3,T,19,57
801,2021-06-05,1,4,1,T,1,3
802,2021-06-05,1,4,2,S,20,20
803,2021-06-05,1,4,3,S,12,12
804,2021-06-05,1,5,1,T,5,15
805,2021-06-05,1,5,2,T,20,60
806,2021-06-05,1,5,3,S,5,5
807,2021-06-05,1,6,1,T,19,57
808,2021-06-05,1,6,2,T,7,21
809,2021-06-05,1,6,3,T,3,9
810,2021-06-05,1,7,1,T,20,60
811,2021-06-05,1,7,2,D,20,40
812,2021-06-05,1,7,3,S,20,20
813,2021-06-05,1,8,1,S,20,20
814,2021-06-05,1,8,2,T,5,15
815,2021-06-05,1,8,3,D,20,40
816,2021-06-05,1,9,1,S,5,5
817,2021-06-05,1,9,2,S,1,1
818,2021-06-05,1,9,3,S,5,5
819,2021-06-05,1,10,1,T,20,60
820,2021-06-05,1,10,2,T,20,60
821,2021-06-05,1,10,3,S,20,20
822,2021-06-05,1,11,1,S,20,20
823,2021-06-05,1,11,2,S,20,20
824,2021-06-05,1,11,3,S,20,20
825,2021-06-05,1,12,1,T,3,9
826,2021-06-05,1,12,2,S,19,19
827,2021-06-05,1,12,3,S,19,19
828,2021-06-05,1,13,1,S,5,5
829,2021-06-05,1,13,2,S,5,5
830,2021-06-05,1,13,3,S,1,1
831,2021-06-05,1,14,1,S,1,1
832,2021-06-05,1,14,2,T,20,60
833,2021-06-05,1,14,3,T,1,3
834,2021-06-05,1,15,1,S,20,20
835,2021-06-05,1,15,2,D,20,40
836,2021-06-05,1,15,3,S,5,5
837,2021-06-05,1,16,1,T,1,3
838,2021-06-05,1,16,2,T,1,3
839,2021-06-05,1,16,3,D,1,2
840,2021-06-05,1,17,1,S,20,20
841,2021-06-05,1,17,2,T,1,3
842,2021-06-05,1,17,3,T,20,60
843,2021-06-05,1,18,1,T,20,60
844,2021-06-05,1,18,2,T,20,60
845,2021-06-05,1,18,3,S,20,20
846,2021-06-05,1,19,1,S,19,19
847,2021-06-05,1,19,2,S,19,19
848,2021-06-05,1,19,3,D,7,14
849,2021-06-05,1,20,1,S,5,5
850,2021-06-05,1,20,2,T,5,15
851,2021-06-05,1,20,3,S,20,20
852,2021-06-05,1,21,1,S,20,20
853,2021-06-05,1,21,2,S,12,12
854,2021-06-05,1,21,3,S,5,5
855,2021-06-05,1,22,1,T,20,60
856,2021-06-05,1,22,2,T,20,60
857,2021-06-05,1,22,3,T,5,15
858,2021-06-05,1,23,1,T,5,15
859,2021-06-05,1,23,2,S,5,5
860,2021-06-05,1,23,3,T,20,60
861,2021-06-05,1,24,1,D,5,10
862,2021-06-05,1,24,2,D,1,2
863,2021-06-05,1,24,3,T,1,3
864,2021-06-05,1,25,1,S,20,20
865,2021-06-05,1,25,2,S,20,20
866,2021-06-05,1,25,3,S,20,20
867,2021-06-05,1,26,1,S,18,18
868,2021-06-05,1,26,2,S,5,5
869,2021-06-05,1,26,3,T,20,60
870,2021-06-05,1,27,1,S,20,20
871,2021-06-05,1,27,2,S,1,1
872,2021-06-05,1,27,3,S,1,1
873,2021-06-05,1,28,1,S,5,5
874,2021-06-05,1,28,2,S,5,5
875,2021-06-05,1,28,3,T,20,60
876,2021-06-05,1,29,1,S,19,19
877,2021-06-05,1,29,2,S,19,19
878,2021-06-05,1,29,3,D,19,38
879,2021-06-05,1,30,1,S,5,5
880,2021-06-05,1,30,2,S,20,20
881,2021-06-05,1,30,3,S,20,20
882,2021-06-05,1,31,1,S,19,19
883,2021-06-05,1,31,2,S,19,19
884,2021-06-05,1,31,3,T,7,21
885,2021-06-05,1,32,1,S,20,20
886,2021-06-05,1,32,2,S,20,20
887,2021-06-05,1,32,3,S,20,20
888,2021-06-05,1,33,1,S,7,7
889,2021-06-05,1,33,2,S,3,3
890,2021-06-05,1,33,3,S,19,19
891,2021-06-05,2,1,1,S,20,20
892,2021-06-05,2,1,2,S,20,20
893,2021-06-05,2,1,3,S,20,20
894,2021-06-05,2,2,1,S,1,1
895,2021-06-05,2,2,2,S,20,20
896,2021-06-05,2,2,3,S,20,20
897,2021-06-05,2,3,1,S,20,20
898,2021-06-05,2,3,2,S,20,20
899,2021-06-05,2,3,3,S,1,1
900,2021-06-05,2,4,1,T,20,60
901,2021-06-05,2,4,2,S,20,20
902,2021-06-05,2,4,3,T,5,15
903,2021-06-05,2,5,1,S,12,12
904,2021-06-05,2,5,2,S,20,20
905,2021-06-05,2,5,3,T,20,60
906,2021-06-05,2,6,1,S,19,19
907,2021-06-05,2,6,2,T,19,57
908,2021-06-05,2,6,3,S,19,19
909,2021-06-05,2,7,1,S,1,1
910,2021-06-05,2,7,2,S,20,20
911,2021-06-05,2,7,3,S,20,20
912,2021-06-05,2,8,1,S,5,5
913,2021-06-05,2,8,2,S,20,20
914,2021-06-05,2,8,3,S,20,20
915,2021-06-05,2,9,1,S,19,19
916,2021-06-05,2,9,2,S,3,3
917,2021-06-05,2,9,3,T,19,57
918,2021-06-05,2,10,1,S,3,3
919,2021-06-05,2,10,2,S,19,19
920,2021-06-05,2,10,3,D,19,38
921,2021-06-05,2,11,1,S,20,20
922,2021-06-05,2,11,2,S,5,5
923,2021-06-05,2,11,3,D,20,40
924,2021-06-05,2,12,1,S,20,20
925,2021-06-05,2,12,2,S,20,20
926,2021-06-05,2,12,3,D,1,2
927,2021-06-05,2,13,1,D,20,40
928,2021-06-05,2,13,2,S,20,20
929,2021-06-05,2,13,3,S,20,20
930,2021-06-05,2,14,1,T,20,60
931,2021-06-05,2,14,2,T,20,60
932,2021-06-05,2,14,3,T,5,15
933,2021-06-05,2,15,1,D,20,40
934,2021-06-05,2,15,2,D,5,10
935,2021-06-05,2,15,3,S,1,1
936,2021-06-05,2,16,1,T,5,15
937,2021-06-05,2,16,2,D,1,2
938,2021-06-05,2,16,3,T,20,60
939,2021-06-05,2,17,1,S,20,20
940,2021-06-05,2,17,2,S,20,20
941,2021-06-05,2,17,3,S,20,20
942,2021-06-05,2,18,1,S,20,20
943,2021-06-05,2,18,2,S,20,20
944,2021-06-05,2,18,3,S,1,1
945,2021-06-05,2,19,1,T,20,60
946,2021-06-05,2,19,2,S,20,20
947,2021-06-05,2,19,3,D,1,2
948,2021-06-05,2,20,1,D,1,2
949,2021-06-05,2,20,2,S,5,5
950,2021-06-05,2,20,3,T,20,60
951,2021-06-05,2,21,1,S,5,5
952,2021-06-05,2,21,2,T,1,3
953,2021-06-05,2,21,3,S,18,18
954,2021-06-05,2,22,1,T,5,15
955,2021-06-05,2,22,2,T,1,3
956,2021-06-05,2,22,3,S,20,20
957,2021-06-05,2,23,1,S,3,3
958,2021-06-05,2,23,2,S,19,19
959,2021-06-05,2,23,3,S,7,7
960,2021-06-05,2,24,1,T,5,15
961,2021-06-05,2,24,2,S,20,20
962,2021-06-05,2,24,3,S,1,1
963,2021-06-05,2,25,1,S,19,19
964,2021-06-05,2,25,2,S,19,19
965,2021-06-05,2,25,3,D,7,14
966,2021-06-05,2,26,1,S,19,19
967,2021-06-05,2,26,2,T,19,57
968,2021-06-05,2,26,3,T,19,57
969,2021-06-05,2,27,1,T,20,60
970,2021-06-05,2,27,2,S,20,20
971,2021-06-05,2,27,3,T,5,15
972,2021-06-05,2,28,1,S,20,20
973,2021-06-05,2,28,2,T,20,60
974,2021-06-05,2,28,3,S,20,20
975,2021-06-05,2,29,1,S,1,1
976,2021-06-05,2,29,2,S,1,1
977,2021-06-05,2,29,3,S,1,1
978,2021-06-05,2,30,1,T,19,57
979,2021-06-05,2,30,2,D,7,14
980,2021-06-05,2,30,3,T,19,57
981,2021-06-05,2,31,1,S,20,20
982,2021-06-05,2,31,2,S,20,20
983,2021-06-05,2,31,3,T,5,15
984,2021-06-05,2,32,1,S,3,3
985,2021-06-05,2,32,2,S,19,19
986,2021-06-05,2,32,3,S,3,3
987,2021-06-05,2,33,1,S,20,20
988,2021-06-05,2,33,2,S,20,20
989,2021-06-05,2,33,3,S,20,20
990,2021-06-05,3,1,1,S,1,1
991,2021-06-05,3,1,2,S,1,1
992,2021-06-05,3,1,3,T,1,3
993,2021-06-05,3,2,1,S,20,20
994,2021-06-05,3,2,2,S,20,20
995,2021-06-05,3,2,3,S,5,5
996,2021-06-05,3,3,1,T,20,60
997,2021-06-05,3,3,2,T,5,15
998,2021-06-05,3,3,3,S,1,1
999,2021-06-05,3,4,1,D,20,40
1000,2021-06-05,3,4,2,S,20,20
1001,2021-06-05,3,4,3,S,1,1
1002,2021-06-05,3,5,1,S,5,5
1003,2021-06-05,3,5,2,S,5,5
1004,2021-06-05,3,5,3,T,20,60
1005,2021-06-05,3,6,1,T,5,15
1006,2021-06-05,3,6,2,T,1,3
1007,2021-06-05,3,6,3,S,5,5
1008,2021-06-05,3,7,1,S,20,20
1009,2021-06-05,3,7,2,S,20,20
1010,2021-06-05,3,7,3,T,20,60
1011,2021-06-05,3,8,1,S,20,20
1012,2021-06-05,3,8,2,D,5,10
1013,2021-06-05,3,8,3,T,1,3
1014,2021-06-05,3,9,1,S,19,19
1015,2021-06-05,3,9,2,T,7,21
1016,2021-06-05,3,9,3,S,19,19
1017,2021-06-05,3,10,1,S,7,7
1018,2021-06-05,3,10,2,S,16,16
1019,2021-06-05,3,10,3,T,19,57
1020,2021-06-05,3,11,1,D,1,2
1021,2021-06-05,3,11,2,S,5,5
1022,2021-06-05,3,11,3,S,20,20
1023,2021-06-05,3,12,1,S,3,3
1024,2021-06-05,3,12,2,S,19,19
1025,2021-06-05,3,12,3,S,19,19
1026,2021-06-05,3,13,1,S,3,3
1027,2021-06-05,3,13,2,T,19,57
1028,2021-06-05,3,13,3,S,19,19
1029,2021-06-05,3,14,1,T,20,60
1030,2021-06-05,3,14,2,T,20,60
1031,2021-06-05,3,14,3,S,20,20
1032,2021-06-05,3,15,1,S,5,5
1033,2021-06-05,3,15,2,S,20,20
1034,2021-06-05,3,15,3,D,5,10
1035,2021-06-05,3,16,1,S,20,20
1036,2021-06-05,3,16,2,T,20,60
1037,2021-06-05,3,16,3,S,18,18
1038,2021-06-05,3,17,1,D,5,10
1039,2021-06-05,3,17,2,S,1,1
1040,2021-06-05,3,17,3,T,20,60
1041,2021-06-05,3,18,1,S,1,1
1042,2021-06-05,3,18,2,S,20,20
1043,2021-06-05,3,18,3,S,20,20
1044,2021-06-05,3,19,1,S,5,5
1045,2021-06-05,3,19,2,T,1,3
1046,2021-06-05,3,19,3,S,12,12
1047,2021-06-05,3,20,1,S,5,5
1048,2021-06-05,3,20,2,S,20,20
1049,2021-06-05,3,20,3,D,20,40
1050,2021-06-05,3,21,1,S,20,20
1051,2021-06-05,3,21,2,S,20,20
1052,2021-06-05,3,21,3,S,20,20
1053,2021-06-05,3,22,1,D,20,40
1054,2021-06-05,3,22,2,S,20,20
1055,2021-06-05,3,22,3,S,20,20
1056,2021-06-05,3,23,1,S,20,20
1057,2021-06-05,3,23,2,S,20,20
1058,2021-06-05,3,23,3,S,5,5
1059,2021-06-05,3,24,1,S,20,20
1060,2021-06-05,3,24,2,D,20,40
1061,2021-06-05,3,24,3,S,20,20
1062,2021-06-05,3,25,1,S,20,20
1063,2021-06-05,3,25,2,D,1,2
1064,2021-06-05,3,25,3,S,20,20
1065,2021-06-05,3,26,1,S,5,5
1066,2021-06-05,3,26,2,S,5,5
1067,2021-06-05,3,26,3,S,1,1
1068,2021-06-05,3,27,1,T,3,9
1069,2021-06-05,3,27,2,S,19,19
1070,2021-06-05,3,27,3,T,3,9
1071,2021-06-05,3,28,1,S,7,7
1072,2021-06-05,3,28,2,T,19,57
1073,2021-06-05,3,28,3,S,19,19
1074,2021-06-05,3,29,1,S,20,20
1075,2021-06-05,3,29,2,S,20,20
1076,2021-06-05,3,29,3,S,20,20
1077,2021-06-05,3,30,1,T,19,57
1078,2021-06-05,3,30,2,S,7,7
1079,2021-06-05,3,30,3,T,3,9
1080,2021-06-05,3,31,1,D,20,40
1081,2021-06-05,3,31,2,S,20,20
1082,2021-06-05,3,31,3,T,20,60
1083,2021-06-05,3,32,1,T,5,15
1084,2021-06-05,3,32,2,S,20,20
1085,2021-06-05,3,32,3,T,1,3
1086,2021-06-05,3,33,1,S,20,20
1087,2021-06-05,3,33,2,S,5,5
1088,2021-06-05,3,33,3,T,1,3
1089,2021-06-16,1,1,1,D,1,2
1090,2021-06-16,1,1,2,T,20,60
1091,2021-06-16,1,1,3,D,20,40
1092,2021-06-16,1,2,1,S,20,20
1093,2021-06-16,1,2,2,T,20,60
1094,2021-06-16,1,2,3,S,5,5
1095,2021-06-16,1,3,1,S,20,20
1096,2021-06-16,1,3,2,S,5,5
1097,2021-06-16,1,3,3,S,20,20
1098,2021-06-16,1,4,1,S,20,20
1099,2021-06-16,1,4,2,S,12,12
1100,2021-06-16,1,4,3,S,5,5
1101,2021-06-16,1,5,1,S,19,19
1102,2021-06-16,1,5,2,S,19,19
1103,2021-06-16,1,5,3,S,19,19
1104,2021-06-16,1,6,1,S,20,20
1105,2021-06-16,1,6,2,D,1,2
1106,2021-06-16,1,6,3,S,20,20
1107,2021-06-16,1,7,1,S,20,20
1108,2021-06-16,1,7,2,S,5,5
1109,2021-06-16,1,7,3,D,5,10
1110,2021-06-16,1,8,1,S,20,20
1111,2021-06-16,1,8,2,D,20,40
1112,2021-06-16,1,8,3,T,20,60
1113,2021-06-16,1,9,1,S,5,5
1114,2021-06-16,1,9,2,S,20,20
1115,2021-06-16,1,9,3,S,5,5
1116,2021-06-16,1,10,1,T,19,57
1117,2021-06-16,1,10,2,S,19,19
1118,2021-06-16,1,10,3,S,19,19
1119,2021-06-16,1,11,1,S,18,18
1120,2021-06-16,1,11,2,S,18,18
1121,2021-06-16,1,11,3,S,1,1
1122,2021-06-16,1,12,1,S,20,20
1123,2021-06-16,1,12,2,S,20,20
1124,2021-06-16,1,12,3,S,5,5
1125,2021-06-16,1,13,1,S,19,19
1126,2021-06-16,1,13,2,S,19,19
1127,2021-06-16,1,13,3,S,19,19
1128,2021-06-16,1,14,1,S,20,20
1129,2021-06-16,1,14,2,S,12,12
1130,2021-06-16,1,14,3,S,20,20
1131,2021-06-16,1,15,1,S,20,20
1132,2021-06-16,1,15,2,T,1,3
1133,2021-06-16,1,15,3,S,1,1
1134,2021-06-16,1,16,1,T,20,60
1135,2021-06-16,1,16,2,S,20,20
1136,2021-06-16,1,16,3,D,20,40
1137,2021-06-16,1,17,1,T,20,60
1138,2021-06-16,1,17,2,T,1,3
1139,2021-06-16,1,17,3,S,20,20
1140,2021-06-16,1,18,1,S,20,20
1141,2021-06-16,1,18,2,S,20,20
1142,2021-06-16,1,18,3,S,20,20
1143,2021-06-16,1,19,1,S,20,20
1144,2021-06-16,1,19,2,D,20,40
1145,2021-06-16,1,19,3,S,1,1
1146,2021-06-16,1,20,1,D,19,38
1147,2021-06-16,1,20,2,D,3,6
1148,2021-06-16,1,20,3,S,7,7
1149,2021-06-16,1,21,1,S,20,20
1150,2021-06-16,1,21,2,S,12,12
1151,2021-06-16,1,21,3,S,1,1
1152,2021-06-16,1,22,1,S,5,5
1153,2021-06-16,1,22,2,D,20,40
1154,2021-06-16,1,22,3,T,5,15
1155,2021-06-16,1,23,1,S,1,1
1156,2021-06-16,1,23,2,T,5,15
1157,2021-06-16,1,23,3,T,1,3
1158,2021-06-16,1,24,1,S,20,20
1159,2021-06-16,1,24,2,S,5,5
1160,2021-06-16,1,24,3,D,20,40
1161,2021-06-16,1,25,1,D,20,40
1162,2021-06-16,1,25,2,S,1,1
1163,2021-06-16,1,25,3,S,20,20
1164,2021-06-16,1,26,1,D,20,40
1165,2021-06-16,1,26,2,S,5,5
1166,2021-06-16,1,26,3,S,5,5
1167,2021-06-16,1,27,1,S,1,1
1168,2021-06-16,1,27,2,S,20,20
1169,2021-06-16,1,27,3,S,1,1
1170,2021-06-16,1,28,1,T,5,15
1171,2021-06-16,1,28,2,S,20,20
1172,2021-06-16,1,28,3,S,5,5
1173,2021-06-16,1,29,1,T,1,3
1174,2021-06-16,1,29,2,T,1,3
1175,2021-06-16,1,29,3,S,20,20
1176,2021-06-16,1,30,1,T,20,60
1177,2021-06-16,1,30,2,S,20,20
1178,2021-06-16,1,30,3,S,18,18
1179,2021-06-16,1,31,1,S,19,19
1180,2021-06-16,1,31,2,S,3,3
1181,2021-06-16,1,31,3,T,19,57
1182,2021-06-16,1,32,1,T,20,60
1183,2021-06-16,1,32,2,S,5,5
1184,2021-06-16,1,32,3,T,1,3
1185,2021-06-16,1,33,1,S,5,5
1186,2021-06-16,1,33,2,T,1,3
1187,2021-06-16,1,33,3,T,1,3
1188,2021-06-16,2,1,1,S,7,7
1189,2021-06-16,2,1,2,S,19,19
1190,2021-06-16,2,1,3,S,7,7
1191,2021-06-16,2,2,1,S,3,3
1192,2021-06-16,2,2,2,S,19,19
1193,2021-06-16,2,2,3,S,19,19
1194,2021-06-16,2,3,1,T,20,60
1195,2021-06-16,2,3,2,D,20,40
1196,2021-06-16,2,3,3,S,20,20
1197,2021-06-16,2,4,1,S,20,20
1198,2021-06-16,2,4,2,S,20,20
1199,2021-06-16,2,4,3,S,20,20
1200,2021-06-16,2,5,1,S,1,1
1201,2021-06-16,2,5,2,S,20,20
1202,2021-06-16,2,5,3,S,20,20
1203,2021-06-16,2,6,1,T,3,9
1204,2021-06-16,2,6,2,S,3,3
1205,2021-06-16,2,6,3,D,7,14
1206,2021-06-16,2,7,1,T,3,9
1207,2021-06-16,2,7,2,T,19,57
1208,2021-06-16,2,7,3,S,19,19
1209,2021-06-16,2,8,1,S,5,5
1210,2021-06-16,2,8,2,S,12,12
1211,2021-06-16,2,8,3,S,20,20
1212,2021-06-16,2,9,1,S,19,19
1213,2021-06-16,2,9,2,T,19,57
1214,2021-06-16,2,9,3,S,19,19
1215,2021-06-16,2,10,1,S,19,19
1216,2021-06-16,2,10,2,S,16,16
1217,2021-06-16,2,10,3,S,3,3
1218,2021-06-16,2,11,1,S,16,16
1219,2021-06-16,2,11,2,D,3,6
1220,2021-06-16,2,11,3,S,7,7
1221,2021-06-16,2,12,1,T,20,60
1222,2021-06-16,2,12,2,S,1,1
1223,2021-06-16,2,12,3,S,20,20
1224,2021-06-16,2,13,1,S,5,5
1225,2021-06-16,2,13,2,S,20,20
1226,2021-06-16,2,13,3,S,20,20
1227,2021-06-16,2,14,1,T,1,3
1228,2021-06-16,2,14,2,T,5,15
1229,2021-06-16,2,14,3,S,1,1
1230,2021-06-16,2,15,1,S,20,20
1231,2021-06-16,2,15,2,S,5,5
1232,2021-06-16,2,15,3,S,20,20
1233,2021-06-16,2,16,1,D,7,14
1234,2021-06-16,2,16,2,T,7,21
1235,2021-06-16,2,16,3,T,19,57
1236,2021-06-16,2,17,1,S,1,1
1237,2021-06-16,2,17,2,S,20,20
1238,2021-06-16,2,17,3,S,20,20
1239,2021-06-16,2,18,1,T,20,60
1240,2021-06-16,2,18,2,S,20,20
1241,2021-06-16,2,18,3,S,20,20
1242,2021-06-16,2,19,1,S,1,1
1243,2021-06-16,2,19,2,D,5,10
1244,2021-06-16,2,19,3,T,5,15
1245,2021-06-16,2,20,1,S,1,1
1246,2021-06-16,2,20,2,S,20,20
1247,2021-06-16,2,20,3,S,12,12
1248,2021-06-16,2,21,1,T,7,21
1249,2021-06-16,2,21,2,S,19,19
1250,2021-06-16,2,21,3,S,3,3
1251,2021-06-16,2,22,1,S,19,19
1252,2021-06-16,2,22,2,S,19,19
1253,2021-06-16,2,22,3,S,7,7
1254,2021-06-16,2,23,1,T,3,9
1255,2021-06-16,2,23,2,S,19,19
1256,2021-06-16,2,23,3,S,19,19
1257,2021-06-16,2,24,1,S,5,5
1258,2021-06-16,2,24,2,S,20,20
1259,2021-06-16,2,24,3,S,20,20
1260,2021-06-16,2,25,1,S,12,12
1261,2021-06-16,2,25,2,T,1,3
1262,2021-06-16,2,25,3,S,20,20
1263,2021-06-16,2,26,1,S,12,12
1264,2021-06-16,2,26,2,S,1,1
1265,2021-06-16,2,26,3,S,20,20
1266,2021-06-16,2,27,1,T,20,60
1267,2021-06-16,2,27,2,S,20,20
1268,2021-06-16,2,27,3,D,1,2
1269,2021-06-16,2,28,1,S,20,20
1270,2021-06-16,2,28,2,T,5,15
1271,2021-06-16,2,28,3,S,20,20
1272,2021-06-16,2,29,1,S,1,1
1273,2021-06-16,2,29,2,S,5,5
1274,2021-06-16,2,29,3,T,20,60
1275,2021-06-16,2,30,1,S,20,20
1276,2021-06-16,2,30,2,S,20,20
1277,2021-06-16,2,30,3,T,20,60
1278,2021-06-16,2,31,1,S,20,20
1279,2021-06-16,2,31,2,S,20,20
1280,2021-06-16,2,31,3,S,1,1
1281,2021-06-16,2,32,1,S,20,20
1282,2021-06-16,2,32,2,S,20,20
1283,2021-06-16,2,32,3,S,5,5
1284,2021-06-16,2,33,1,S,20,20
1285,2021-06-16,2,33,2,D,5,10
1286,2021-06-16,2,33,3,S,20,20
1287,2021-07-01,1,1,1,S,3,3
1288,2021-07-01,1,1,2,S,19,19
1289,2021-07-01,1,1,3,S,19,19
1290,2021-07-01,1,2,1,S,19,19
1291,2021-07-01,1,2,2,T,3,9
1292,2021-07-01,1,2,3,S,19,19
1293,2021-07-01,1,3,1,T,20,60
1294,2021-07-01,1,3,2,D,1,2
1295,2021-07-01,1,3,3,S,20,20
1296,2021-07-01,1,4,1,S,1,1
1297,2021-07-01,1,4,2,S,1,1
1298,2021-07-01,1,4,3,S,1,1
1299,2021-07-01,1,5,1,S,5,5
1300,2021-07-01,1,5,2,S,20,20
1301,2021-07-01,1,5,3,S,5,5
1302,2021-07-01,1,6,1,T,20,60
1303,2021-07-01,1,6,2,S,12,12
1304,2021-07-01,1,6,3,S,5,5
1305,2021-07-01,1,7,1,S,20,20
1306,2021-07-01,1,7,2,D,20,40
1307,2021-07-01,1,7,3,S,5,5
1308,2021-07-01,1,8,1,D,5,10
1309,2021-07-01,1,8,2,S,1,1
1310,2021-07-01,1,8,3,S,1,1
